	//AC 스크립트																	                      	주의! 과제코드가 65526을 넘어가면 안됨																													
	801	2927	50009	1	9	90383	92383	33258	0	0	0	0	0	0	0	0	0	5	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20734	0	0	//달성률 70% 달성					
	802	2927	50009	1	9	90384	92384	33258	0	0	0	0	0	0	0	0	0	5	0	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20736	0	0	//달성률 80% 달성					
	803	2927	50009	1	9	90385	92385	33258	0	0	0	0	0	0	0	0	0	5	0	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20738	0	0	//달성률 90% 달성					
	804	2927	50009	1	9	90386	92386	33258	0	0	0	0	0	0	0	0	0	5	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20740	0	0	//달성률 100% 달성					
	//생명의골짜기																																													29 퍽 레벨 달성		
//	1250	2927	50005	1	5	90774	92774	33975	0	0	0	0	0	0	0	0	0	1	9409	1	9410	1	9411	1	9412	1	9413	1	0	0	0	0	0	0	0	0	0	0	2	200	0	0	//보물열쇠 수집			ObjectCode에 퍽코드 입력		
//	1251	2927	50005	1	5	90775	92775	33973	0	0	0	0	0	0	0	0	0	1	9401	1	9402	1	9403	1	9404	1	9405	1	9406	1	9407	1	9408	1	0	0	0	0	2	200	0	0	//보물지도 수집			ObjectNum에 달성 레벨 입력		
//	1252	2927	50005	1	5	90776	92776	200017	0	0	0	0	0	0	0	0	0	8	9421	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	100	0	0	//보물상자 수집					
//	1253	2927	50005	1	5	90777	92777	33966	0	0	0	0	0	0	0	0	0	1	9414	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	150	0	0	//아이템A(A 20개) 수집			30 장비평점 달성		
//	1254	2927	50005	1	5	90778	92778	33967	0	0	0	0	0	0	0	0	0	1	9415	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	200	0	0	//아이템B(B 10개) 수집			ObjectCode에 달성 장비평점 입력		
//	1255	2927	50005	1	5	90779	92779	33968	0	0	0	0	0	0	0	0	0	1	9416	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	500	0	0	//아이템C(C 10개) 수집			ObjectNum에 1 입력		
//	1256	2927	50005	1	5	90780	92780	33969	0	0	0	0	0	0	0	0	0	1	9417	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	250	0	0	//아이템D(D 10개) 수집					
//	1257	2927	50005	1	5	90781	92781	33970	0	0	0	0	0	0	0	0	0	1	9418	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	350	0	0	//아이템E(E 10개) 수집			31명성달성		
//	1258	2927	50005	1	5	90782	92782	33972	0	0	0	0	0	0	0	0	0	1	9419	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	550	0	0	//아이템F(F 10개) 수집			ObjectCode에 명성지역코드		
//	1265	2927	50005	1	5	90789	92789	73532	0	0	0	0	0	0	0	0	0	6	9420	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	//아이템G(G 30개) 수집			33 명성달성개수		
//	1259	2927	50005	1	5	90783	92783	32815	0	0	0	0	0	0	0	0	0	3	105	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	800	0	0	//캡틴 배기			ObjectNum에 명성단계 입력		
//	1260	2927	50005	1	5	90784	92784	32817	0	0	0	0	0	0	0	0	0	2	2211	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	700	0	0	//보스몬스터A 사냥					
//	1261	2927	50005	1	5	90785	92785	32817	0	0	0	0	0	0	0	0	0	2	2213	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	700	0	0	//보스몬스터B 사냥			32 평판달성		
//	1262	2927	50005	1	5	90786	92786	74637	0	0	0	0	0	0	0	0	0	2	2013	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	400	0	0	//럭키몬스터A 사냥			ObjectCode에 평판지역코드		
//	1263	2927	50005	1	5	90787	92787	74637	0	0	0	0	0	0	0	0	0	2	2014	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	700	0	0	//럭키몬스터B 사냥			ObjectNum에 평판단계입력		
//	1264	2927	50005	1	5	90788	92788	32814	0	0	0	0	0	0	0	0	0	2	2015	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	500	0	0	//AC몬스터 사냥					
//	1266	2927	50005	1	5	90790	92790	33121	0	0	0	0	0	0	0	0	0	4	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	800	0	0	//메인미션 클리어			ObjectCode에 명성달성단계		
//	1267	2927	50005	1	5	90791	92791	34098	0	0	0	0	0	0	0	0	0	4	22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	225	0	0	//서브미션1 클리어			ObjectNum에 명성완료 개수		
//	1268	2927	50005	1	5	90792	92792	34098	0	0	0	0	0	0	0	0	0	4	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	225	0	0	//서브미션2 클리어					
//	1269	2927	50005	1	5	90793	92793	34098	0	0	0	0	0	0	0	0	0	4	24	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	225	0	0	//서브미션3 클리어			34 평판완료개수		
//	1270	2927	50005	1	5	90794	92794	34098	0	0	0	0	0	0	0	0	0	4	25	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	225	0	0	//서브미션4 클리어			ObjectCode에 평판달성단계		
//	1271	2927	50005	1	5	90795	92795	33315	0	0	0	0	0	0	0	0	0	7	205	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1000	0	0	//퀘스트 완료			ObjectNum에 평판완료단계		
//	1272	2927	50005	1	5	90796	92796	33258	0	0	0	0	0	0	0	0	0	5	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20402	0	0	//달성률 10% 달성					
//	1273	2927	50005	1	5	90797	92797	33258	0	0	0	0	0	0	0	0	0	5	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20404	0	0	//달성률 20% 달성			35 퀘스트 n개완료		
//	1274	2927	50005	1	5	90798	92798	33258	0	0	0	0	0	0	0	0	0	5	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20406	0	0	//달성률 30% 달성			ObjectCode에 퀘스트 완료 개수(반복-일일퀘스트제외한 일반퀘스트의 완료개수)		
//	1275	2927	50005	1	5	90799	92799	33258	0	0	0	0	0	0	0	0	0	5	0	4000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20408	0	0	//달성률 40% 달성			ObjectNum에 달성목표입력		
//	1276	2927	50005	1	5	90800	92800	33258	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20410	0	0	//달성률 50% 달성					
//	1277	2927	50005	1	5	90801	92801	33258	0	0	0	0	0	0	0	0	0	5	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20412	0	0	//달성률 60% 달성			36 퀘스트완료개수(일퀘)		
//	1278	2927	50005	1	5	90802	92802	33258	0	0	0	0	0	0	0	0	0	5	0	7000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20414	0	0	//달성률 70% 달성			ObjectCode에 일일퀘스트의 완료개수		
//	1279	2927	50005	1	5	90803	92803	33258	0	0	0	0	0	0	0	0	0	5	0	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20416	0	0	//달성률 80% 달성			ObjectNum에 달성목표입력		
//	1280	2927	50005	1	5	90804	92804	33258	0	0	0	0	0	0	0	0	0	5	0	9000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20418	0	0	//달성률 90% 달성					
//	1281	2927	50005	1	5	90805	92805	33258	0	0	0	0	0	0	0	0	0	5	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20420	0	0	//달성률 100% 달성			37 일일 퀘스트연속완료		
	//이벤트 AC																																															
//	224	2928	47998	2	5	90943	92943	20142	0	0	0	0	0	0	0	0	0	7	208	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4350	0	0	//2011_아르도르원정대퀘스트완료					
//	410	2928	47998	2	5	90998	92998	64513	0	0	0	0	0	0	0	0	0	7	209	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4566	0	0	//2011_미완의엘리트_미안해요알론카터_완료_상시이벤트					
	//위업 AC																																															
//	219	2928	47999	2	1	90939	92939	25253	0	0	0	0	0	0	0	0	0	2	372	1	373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//원소의 이해					
//	220	2928	47999	2	1	90938	92938	32719	0	0	0	0	0	0	0	0	0	7	197	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//첫번째 채집					
//	221	2928	47999	2	1	90940	92940	12001	0	0	0	0	0	0	0	0	0	7	200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//견습용 장비 세트 수집					
//	222	2928	47999	2	1	90941	92941	33315	0	0	0	0	0	0	0	0	0	7	199	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//튜토리얼 퀘스트 완료					
	223	2928	47999	2	1	90942	92942	25153	0	0	0	0	0	0	0	0	0	7	198	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//큐브의 이해					
	225	2928	47999	2	1	155691	158691	32001	0	0	0	0	0	0	0	0	0	1	4001	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60128	0	0	//회복물약Lv1_10개_사용					
	226	2928	47999	2	1	155692	158692	32002	0	0	0	0	0	0	0	0	0	1	4002	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60129	0	0	//회복물약Lv2_50개_사용					
	227	2928	47999	2	1	155693	158693	32002	0	0	0	0	0	0	0	0	0	1	4003	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60130	0	0	//회복물약Lv3_80개_사용					
	228	2928	47999	2	1	155694	158694	32003	0	0	0	0	0	0	0	0	0	1	4004	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60131	0	0	//회복물약Lv4_100개_사용					
	229	2928	47999	2	1	155695	158695	32003	0	0	0	0	0	228	0	0	0	1	4004	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60132	0	0	//회복물약Lv4_500개_사용					
	230	2928	47999	2	1	155696	158696	32003	0	0	0	0	0	229	0	0	0	1	4004	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60133	0	0	//회복물약Lv4_1000개_사용					
	231	2928	47999	2	1	155697	158697	34150	0	0	0	0	0	0	0	0	0	1	4197	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60134	0	0	//마나물약Lv3_100개_사용					
	232	2928	47999	2	1	155698	158698	32004	0	0	0	0	0	0	0	0	0	1	4131	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	60135	0	0	//회복물약Lv5_1000개_사용					
	293	2928	47999	2	1	155700	158700	95002	0	0	0	0	0	0	0	0	0	20	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//10레벨 달성					
	294	2928	47999	2	1	155701	158701	95002	0	0	0	0	0	293	0	0	0	20	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//20레벨 달성					
	295	2928	47999	2	1	155702	158702	95002	0	0	0	0	0	294	0	0	0	20	30	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//30레벨 달성					
	296	2928	47999	2	1	155703	158703	95002	0	0	0	0	0	295	0	0	0	20	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//40레벨 달성					
	297	2928	47999	2	1	155704	158704	95002	0	0	0	0	0	296	0	0	0	20	50	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//50레벨 달성					
	298	2928	47999	2	1	155705	158705	95002	0	0	0	0	0	297	0	0	0	20	60	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//60레벨 달성					
	299	2928	47999	2	1	155706	158706	95002	0	0	0	0	0	298	0	0	0	20	70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//70레벨 달성					
	300	2928	47999	2	1	155707	158707	95002	0	0	0	0	0	299	0	0	0	20	80	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//80레벨 달성					
	301	2928	47999	2	1	155708	158708	95002	0	0	0	0	0	300	0	0	0	20	90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//90레벨 달성					
//	302	2928	47999	2	1	155709	158709	95002	0	0	0	0	0	301	0	0	0	20	100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//100레벨 달성					
//	303	2928	47999	2	1	155710	158710	95002	0	0	0	0	0	302	0	0	0	20	110	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//110레벨 달성					
//	304	2928	47999	2	1	155711	158711	95002	0	0	0	0	0	303	0	0	0	20	120	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//120레벨 달성					
//	305	2928	47999	2	1	155712	158712	95002	0	0	0	0	0	304	0	0	0	20	130	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//130레벨 달성					
//	306	2928	47999	2	1	155713	158713	95002	0	0	0	0	0	305	0	0	0	20	140	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//140레벨 달성					
//	307	2928	47999	2	1	155714	158714	95002	0	0	0	0	0	306	0	0	0	20	150	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//150레벨 달성					
//	308	2928	47999	2	1	155715	158715	95002	0	0	0	0	0	307	0	0	0	20	160	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//160레벨 달성					
//	309	2928	47999	2	1	155716	158716	95003	0	0	0	0	0	308	0	0	0	20	170	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//170레벨 달성					
//	310	2928	47999	2	1	155717	158717	95002	0	0	0	0	0	309	0	0	0	20	180	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//180레벨 달성					
//	311	2928	47999	2	1	155718	158718	95002	0	0	0	0	0	310	0	0	0	20	190	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//190레벨 달성					
//	312	2928	47999	2	1	155719	158719	95002	0	0	0	0	0	311	0	0	0	20	200	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	//200레벨 달성					
//	313	2928	47999	2	1	155720	158720	12401	0	0	0	0	1	0	0	0	0	10	53001	1	53002	1	53003	1	53004	1	53005	1	53006	1	53007	1	53008	1	0	0	0	0	0	0	0	0	//미완의엘리트아이템장비					
//	314	2928	47999	2	1	155721	158721	12409	0	0	0	0	2	0	0	0	0	10	53009	1	53010	1	53011	1	53012	1	53013	1	53014	1	53015	1	53016	1	0	0	0	0	0	0	0	0	//미완의엘리트아이템장비					
//	315	2928	47999	2	1	155722	158722	12417	0	0	0	0	3	0	0	0	0	10	53017	1	53018	1	53019	1	53020	1	53021	1	53022	1	53023	1	53024	1	0	0	0	0	0	0	0	0	//미완의엘리트아이템장비					
//	316	2928	47999	2	1	155723	158723	12425	0	0	0	0	4	0	0	0	0	10	53025	1	53026	1	53027	1	53028	1	53029	1	53030	1	53031	1	53032	1	0	0	0	0	0	0	0	0	//미완의엘리트아이템장비					
//	317	2928	47999	2	1	155724	158724	12433	0	0	0	0	5	0	0	0	0	10	53033	1	53034	1	53035	1	53036	1	53037	1	53038	1	53039	1	53040	1	0	0	0	0	0	0	0	0	//미완의엘리트아이템장비_엘리멘탈					
//	600	2928	47999	2	1	11569	12569	14267	0	0	0	0	6	0	0	0	0	10	51351	1	51352	1	51353	1	51354	1	51355	1	51356	1	51357	1	51358	1	0	0	0	0	0	0	0	0	//미완의엘리트아이템장비_미스틱					
	318	2928	47999	2	1	155725	158725	12401	0	0	0	0	1	0	0	0	0	10	51000	1	51028	1	51001	1	51002	1	51003	1	51004	1	51005	1	51006	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_버서커					
	319	2928	47999	2	1	155726	158726	12409	0	0	0	0	2	0	0	0	0	10	51007	1	51029	1	51008	1	51009	1	51010	1	51011	1	51012	1	51013	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_드나					
	320	2928	47999	2	1	155727	158727	12417	0	0	0	0	3	0	0	0	0	10	51091	1	51092	1	51093	1	51094	1	51095	1	51096	1	51097	1	51098	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_셰도우					
	321	2928	47999	2	1	155728	158728	12425	0	0	0	0	4	0	0	0	0	10	51021	1	51031	1	51022	1	51023	1	51024	1	51025	1	51026	1	51027	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_발키리					
	322	2928	47999	2	1	155729	158729	12433	0	0	0	0	5	0	0	0	0	10	51014	1	51030	1	51015	1	51016	1	51017	1	51018	1	51019	1	51020	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_엘리멘탈					
	601	2928	47999	2	1	11570	12570	14267	0	0	0	0	6	0	0	0	0	10	51359	1	51360	1	51361	1	51362	1	51363	1	51364	1	51365	1	51366	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_미스틱					
	680	2928	47999	2	1	11587	12587	14649	0	0	0	0	7	0	0	0	0	10	51655	1	51656	1	51657	1	51658	1	51659	1	51660	1	51661	1	51662	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_헬로이드					
	913	2928	47999	2	1	12608	12619	12655	0	0	0	0	8	0	0	0	0	10	57009	1	57010	1	57011	1	57012	1	57013	1	57014	1	57015	1	57016	1	0	0	0	0	0	0	0	0	//엘리트1차아이템장비_위치블레이드					
	323	2928	47999	2	1	155730	158730	12441	0	0	0	0	1	0	0	0	0	10	51036	1	51037	1	51038	1	51039	1	51040	1	51041	1	51042	1	51043	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_버서커					
	324	2928	47999	2	1	155731	158731	12449	0	0	0	0	2	0	0	0	0	10	51044	1	51045	1	51046	1	51047	1	51048	1	51049	1	51050	1	51051	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_드나					
	325	2928	47999	2	1	155732	158732	12457	0	0	0	0	3	0	0	0	0	10	51068	1	51069	1	51070	1	51071	1	51072	1	51073	1	51074	1	51075	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_셰도우					
	326	2928	47999	2	1	155733	158733	12465	0	0	0	0	4	0	0	0	0	10	51060	1	51061	1	51062	1	51063	1	51064	1	51065	1	51066	1	51067	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_발키리					
	327	2928	47999	2	1	155734	158734	12473	0	0	0	0	5	0	0	0	0	10	51052	1	51053	1	51054	1	51055	1	51056	1	51057	1	51058	1	51059	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_엘리멘탈					
	602	2928	47999	2	1	11571	12571	14285	0	0	0	0	6	0	0	0	0	10	51367	1	51368	1	51369	1	51370	1	51371	1	51372	1	51373	1	51374	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_미스틱					
	681	2928	47999	2	1	11588	12588	14657	0	0	0	0	7	0	0	0	0	10	51663	1	51664	1	51665	1	51666	1	51667	1	51668	1	51669	1	51670	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_헬로이드					
	914	2928	47999	2	1	12609	12620	12663	0	0	0	0	8	0	0	0	0	10	57017	1	57018	1	57019	1	57020	1	57021	1	57022	1	57023	1	57024	1	0	0	0	0	0	0	0	0	//엘리트1.5차아이템장비_위치블레이드					
	328	2928	47999	2	1	155735	158735	12481	0	0	0	0	1	0	0	0	0	10	51217	1	51218	1	51219	1	51220	1	51221	1	51222	1	51223	1	51224	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_버서커					
	329	2928	47999	2	1	155736	158736	12489	0	0	0	0	2	0	0	0	0	10	51225	1	51226	1	51227	1	51228	1	51229	1	51230	1	51231	1	51232	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_드나					
	330	2928	47999	2	1	155737	158737	12497	0	0	0	0	3	0	0	0	0	10	51249	1	51250	1	51251	1	51252	1	51253	1	51254	1	51255	1	51256	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_셰도우					
	331	2928	47999	2	1	155738	158738	12505	0	0	0	0	4	0	0	0	0	10	51241	1	51242	1	51243	1	51244	1	51245	1	51246	1	51247	1	51248	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_발키리					
	332	2928	47999	2	1	155739	158739	12513	0	0	0	0	5	0	0	0	0	10	51233	1	51234	1	51235	1	51236	1	51237	1	51238	1	51239	1	51240	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_엘리멘탈					
	603	2928	47999	2	1	11572	12572	14293	0	0	0	0	6	0	0	0	0	10	51375	1	51376	1	51377	1	51378	1	51379	1	51380	1	51381	1	51382	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_미스틱					
	682	2928	47999	2	1	11589	12589	14665	0	0	0	0	7	0	0	0	0	10	51671	1	51672	1	51673	1	51674	1	51675	1	51676	1	51677	1	51678	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_헬로이드					
	915	2928	47999	2	1	12610	12621	12671	0	0	0	0	8	0	0	0	0	10	57025	1	57026	1	57027	1	57028	1	57029	1	57030	1	57031	1	57032	1	0	0	0	0	0	0	0	0	//엘리트2차아이템장비_위치블레이드					
	1282	2928	47999	2	1	12685	12693	14407	0	0	0	0	1	0	0	0	0	10	51455	1	51456	1	51457	1	51458	1	51459	1	51460	1	51461	1	51462	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_버서커					
	1283	2928	47999	2	1	12686	12694	14415	0	0	0	0	2	0	0	0	0	10	51463	1	51464	1	51465	1	51466	1	51467	1	51468	1	51469	1	51470	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_드나					
	1284	2928	47999	2	1	12687	12695	14439	0	0	0	0	3	0	0	0	0	10	51487	1	51488	1	51489	1	51490	1	51491	1	51492	1	51493	1	51494	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_셰도우					
	1285	2928	47999	2	1	12688	12696	14431	0	0	0	0	4	0	0	0	0	10	51479	1	51480	1	51481	1	51482	1	51483	1	51484	1	51485	1	51486	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_발키리					
	1286	2928	47999	2	1	12689	12697	14423	0	0	0	0	5	0	0	0	0	10	51471	1	51472	1	51473	1	51474	1	51475	1	51476	1	51477	1	51478	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_엘리멘탈					
	1287	2928	47999	2	1	12690	12698	14447	0	0	0	0	6	0	0	0	0	10	51495	1	51496	1	51497	1	51498	1	51499	1	51500	1	51501	1	51502	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_미스틱					
	1288	2928	47999	2	1	12691	12699	14692	0	0	0	0	7	0	0	0	0	10	51679	1	51680	1	51681	1	51682	1	51683	1	51684	1	51685	1	51686	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_헬로이드					
	1289	2928	47999	2	1	12692	12700	12679	0	0	0	0	8	0	0	0	0	10	57033	1	57034	1	57035	1	57036	1	57037	1	57038	1	57039	1	57040	1	0	0	0	0	0	0	0	0	//엘리트2.5차아이템장비_위치블레이드					
	634	2928	47999	2	1	11581	12581	3008	0	0	0	0	1	0	0	0	0	10	51503	1	51504	1	51505	1	51506	1	51507	1	51508	1	51509	1	51510	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_버서커					
	635	2928	47999	2	1	11582	12582	3016	0	0	0	0	2	0	0	0	0	10	51511	1	51512	1	51513	1	51514	1	51515	1	51516	1	51517	1	51518	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_드나					
	636	2928	47999	2	1	11583	12583	3024	0	0	0	0	5	0	0	0	0	10	51519	1	51520	1	51521	1	51522	1	51523	1	51524	1	51525	1	51526	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_엘리멘탈					
	637	2928	47999	2	1	11584	12584	3032	0	0	0	0	4	0	0	0	0	10	51527	1	51528	1	51529	1	51530	1	51531	1	51532	1	51533	1	51534	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_발키리					
	638	2928	47999	2	1	11585	12585	3040	0	0	0	0	3	0	0	0	0	10	51535	1	51536	1	51537	1	51538	1	51539	1	51540	1	51541	1	51542	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_셰도우					
	639	2928	47999	2	1	11586	12586	3048	0	0	0	0	6	0	0	0	0	10	51543	1	51544	1	51545	1	51546	1	51547	1	51548	1	51549	1	51550	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_미스틱					
	683	2928	47999	2	1	11600	12600	14700	0	0	0	0	7	0	0	0	0	10	51687	1	51688	1	51689	1	51690	1	51691	1	51692	1	51693	1	51694	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_헬로이드					
	916	2928	47999	2	1	12630	12631	12687	0	0	0	0	8	0	0	0	0	10	57041	1	57042	1	57043	1	57044	1	57045	1	57046	1	57047	1	57048	1	0	0	0	0	0	0	0	0	//엘리트3차아이템장비_위치블레이드					
	1290	2928	47999	2	1	12701	12709	82144	0	0	0	0	1	0	0	0	0	10	51751	1	51752	1	51753	1	51754	1	51755	1	51756	1	51757	1	51758	1	0	0	0	0	0	0	0	0	//엘리트3.5차아이템장비_버서커					
	1291	2928	47999	2	1	12702	12710	82152	0	0	0	0	2	0	0	0	0	10	51759	1	51760	1	51761	1	51762	1	51763	1	51764	1	51765	1	51766	1	0	0	0	0	0	0	0	0	//엘리트3.5차아이템장비_드나					
	1292	2928	47999	2	1	12703	12711	82176	0	0	0	0	3	0	0	0	0	10	51783	1	51784	1	51785	1	51786	1	51787	1	51788	1	51789	1	51790	1	0	0	0	0	0	0	0	0	//엘리트3.5차아이템장비_셰도우					
	1293	2928	47999	2	1	12704	12712	82160	0	0	0	0	4	0	0	0	0	10	51767	1	51768	1	51769	1	51770	1	51771	1	51772	1	51773	1	51774	1	0	0	0	0	0	0	0	0	//엘리트3.5차아이템장비_발키리					
	1294	2928	47999	2	1	12705	12713	82168	0	0	0	0	5	0	0	0	0	10	51775	1	51776	1	51777	1	51778	1	51779	1	51780	1	51781	1	51782	1	0	0	0	0	0	0	0	0	//엘리트3.5차아이템장비_엘리멘탈					
