//	이벤트 스크립트_한국																												1~50레벨 초보유저 버프																			
//	Version	1.0.0.5																											일반 ; 이속 10% / 공속 10% / HP증가 +200 / 스텟(정신력) +15 [지속시간 : 30분]																			
//	최초작업자 : 채현준																												가맹정 : 이속 15% / 공속 15% / HP증가 +300 / 스텟(정신력) + 30 [지속시간 : 60분]																			
//	최종작업자 : 정동일																																															
//	최종수정일	오후 3:15 2008-07-02																																														
//	1.4																																															
//		15. 아인 19.구세군 20. 뱃지맨 21.산타영감 22.수정기둥																																														
//1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111	파라미터 적용 버전	812	810					810		812		810										810		810			810				810			905	813			905	812	812								
//	인덱스	NPC선택	기본이벤트 설정용					이벤트 요일 설정	최대 등록 수	적용 레벨 설정		아이템등록이벤트(필요 조건)										경험치/버프 이벤트 시간설정		제조이벤트	인첸트이벤트	분해이벤트	경험치증가률보상	캐릭터생성경험치증가률	하임증가률보상	아이템드랍률보상	일반 보상아이템관련				PC방 보상아이템관련				구세군보상코드	삭제기능	삭제코드							
	Index	NPC	EventMode	StartDate	StartTime	EndDate	EndTime	EventDayFlag	CountMax	ApplyToMinLv	ApplyToMaxLv	RegisterItem1	RegisterItemNum1	RegisterItem2	RegisterItemNum2	RegisterItem3	RegisterItemNum3	RegisterItem4	RegisterItemNum4	RegisterItem5	RegisterItemNum5	NotifyTimeStart	NotifyTimeEnd	PeakTimeSet	PeakTimeEnd	ItemCraftIndex	ItemEnchantIndex	ItemDecompoIndex	RewardExpRate	CharCreateExpRate	RewardHimeRate	RewardItemDropRate	NormalReward1Index1	NormalReward1Index2	NormalReward1Index3	NormalReward1Index4	NormalReward2Index1	NormalReward2Index2	NormalReward2Index3	NormalReward2Index4	EventReward	Delete	ItemCode1	ItemCode2	ItemCode3	ItemCode4	ItemCode5	MapCode1	MonCode1	SummonRate1	X1	Y1	Z1	MapCode2	MonCode2	SummonRate2	X2	Y2	Z2	MapCode3	MonCode3	SummonRate3	X3	Y3	Z3	MapCode4	MonCode4	SummonRate4	X4	Y4	Z4	MapCode5	MonCode5	SummonRate5	X5	Y5	Z5	MapCode6	MonCode6	SummonRate6	X6	Y6	Z6	MapCode7	MonCode7	SummonRate7	X7	Y7	Z7	FieldEnd		
	64	0	7	20100420	800	20120112	800	0	0	1	150	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	경험치이벤트(24시간) 30% 2012년1월12일까지
	65	15	9	20100420	800	20100513	800	0	0	1	130	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	경험치이벤트(pc방)
	66	15	3	20100509	800	20100715	800	0	0	1	130	6969	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3116	0	0	0	3116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2010OBT4주년기념이벤트
	67	15	3	20100608	800	20100715	800	0	0	1	130	6970	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3120	0	0	0	3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2010국내월드컵이벤트
	68	15	3	20101013	800	20101125	800	0	0	1	135	9127	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3127	0	0	0	3127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2010국내할로윈이벤트
//	69	19	10	20101105	800	20110106	800	0	0	1	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0		//	2010크리스마스이벤트(구세군)
//	70	15	7	20100420	800	20110113	800	0	0	1	135	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	이벤트00~01시
//	71	15	7	20100420	800	20110113	800	0	0	1	135	0	0	0	0	0	0	0	0	0	0	1400	1700	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	이벤트14~17시
	72	10	7	20110324	1025	20110421	800	0	0	1	150	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	(신)아르도르 경험치 이벤트 (24시간)
	73	15	3	20110627	1200	20110728	800	0	0	1	150	7136	3	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	4567	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2011_불안정한정령석이벤트
//	74	0	7	20121115	800	20201231	800	62	0	1	177	0	0	0	0	0	0	0	0	0	0	1300	1600	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	상시경험치이벤트(평일 오후1시~4시) 15%
	75	0	7	20130310	800	20130404	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1301업데이트경험치이벤트(매일 30%)
	76	0	7	20150422	800	20150507	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	1900	2300	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	상시경험치이벤트(매일 오후7시~11시) 15%
	77	0	7	20150604	800	20201231	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	1900	2300	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	상시경험치이벤트(매일 오후7시~11시) 15%
	78	0	7	20150507	800	20150604	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	1900	2400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1502업데이트기념이벤트(오후7시~12시)
	79	0	7	20150212	800	20150305	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2015설날경험치이벤트(오후7시~새벽1시)
	80	0	7	20121210	800	20130110	800	65	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	800	1200	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2012_12_크리스마스경험치이벤트(주말 오전8시~12시) 40%
	81	0	7	20141224	0	20141225	2400	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	1800	2400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2014크리스마스기간경험치이벤트(오후6~12시)100%
	82	15	3	20120913	1200	20121011	800	0	0	1	177	7142	5	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	60493	0	0	0	60493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2012_추석이벤트_아인이벤트
	83	15	3	20130708	1200	20130822	800	0	0	1	177	7623	30	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	60493	0	0	0	60493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1302_7월붉은조각 아인 이벤트
	84	15	3	20130912	1200	20131017	800	0	0	1	177	7631	60	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	60498	0	0	0	60498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2013_추석이벤트_아인이벤트
	85	0	7	20130912	1200	20131010	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	2000	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2013_추석이벤트_경험치버프
	86	0	9	20130912	1200	20131010	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	2000	2400	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2013_추석이벤트_PC방추가경험치
//	87	22	12	20131017	1200	20131121	800	0	0	1	115	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	58027	0	0	0	58028	0	0	0	0	0	0	0	0	0	0		//	부트캠프_수정기둥버프
	88	0	9	20131128	800	20131226	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1304업데이트경험치이벤트PC방추가효과(매일30%)
//	89	0	7	20131211	800	20140109	800	62	0	1	177	0	0	0	0	0	0	0	0	0	0	1800	2400	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	12월프로모션경험치이벤트(일반)
//	90	0	7	20131211	800	20140109	800	65	0	1	177	0	0	0	0	0	0	0	0	0	0	1800	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	12월프로모션경험치이벤트(PC방)
	91	15	3	20140120	1200	20140227	800	0	0	1	177	56361	30	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	65134	0	0	0	65134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2014_회귀이벤트_아인이벤트
	92	15	3	20150218	0	20150220	2400	0	0	1	177	5300	1	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	65230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2015설날맞이청양펫교환_아인
	93	15	3	20141224	0	20141225	2400	0	0	1	177	5290	1	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	65218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2014크리스마스펫_아인2
	94	0	9	20140313	1200	20140410	800	65	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2014_3월프로모션_주말
	95	0	9	20140820	800	20140918	800	65	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1403업데이트경험치이벤트_주말
	96	0	7	20141117	800	20150108	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	1900	2400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1404업데이트경험치이벤트
	97	0	9	20140415	800	20140612	800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1402업데이트경험치이벤트PC방추가효과
	98	0	9	20140820	800	20140918	800	62	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	1403업데이트경험치이벤트_평일
//	친구초대 이벤트		이벤트 NPC/타입(고정)				이벤트 기간																이벤트 시간				추가 경험치				20레벨 보상	40레벨 보상	60레벨 보상	80레벨 보상	20레벨 보상	40레벨 보상	60레벨 보상	80레벨 보상										
	99	26	14	20090101	0	21001231	2400	0	0	1	80	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1	0	0	0	49115	49116	49117	49118	49115	49116	49117	49118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	친구초대이벤트
//	몬스터침공이벤트	마을 id					이벤트 기간																이벤트 시간				추가 경험치				20레벨 보상	40레벨 보상	60레벨 보상	80레벨 보상	20레벨 보상	40레벨 보상	60레벨 보상	80레벨 보상										
	100	10003	15	20150212	0	20150305	2400	65	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	2200	2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	몬스터침공_에텔레인
	101	10007	15	20150212	0	20150305	2400	65	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	2200	2214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	몬스터침공_에텔레인
//	Minigame						이벤트 기간																																									
	201	3	16	20260821	0	20271231	2400	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	MiniGame_BINGO
	102	15	3	20151210	0	20160114	2400	0	0	1	177	5308	100	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	11092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	2015크리스마스보상교환_아인
//	Weekend EXP event (added 2026-08-21): EventMode 7 = eEVENT_PEAKTIME, EventDayFlag 65 = Saturday(64)+Sunday(1).
//	PeakTimeSet 0 / PeakTimeEnd 2400 means the whole day, so the day flag alone drives it. RewardExpRate 0.1
//	is added into the kill-exp multiplier (benefit = 1.0 + rate), i.e. +10%. EndTime is deliberately 0, not 2400:
//	IEventControlPeakTime::_SendEventNotify only broadcasts ePEAKTIME_END when the end hh:mm has been reached,
//	and the event deactivates at Monday 00:00, so an EndTime of 2400 would leave the client banner stuck on.
	104	0	7	20260101	0	20991231	0	65	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	Weekend EXP +10% (Sat+Sun, all levels)
//	One-day +15% EXP event, 2026-09-04. EndTime 2359 rather than 2400 so it hands
//	over cleanly to the standing weekend row at midnight.
	105	0	7	20260904	800	20260904	2359	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	One-day EXP +15% (2026-09-04 08:00-23:59, all levels)
//	72-hour +30% EXP event, goodwill for the 2026-09-09 outage. Back-dated StartDate
//	(20260908) so the buggy 5-minute pre-notify string never fires. Stacks additively
//	with the standing weekend row (index 104), so Sat 12th reads +40% until 19:00.
	106	0	7	20260908	0	20260912	1800	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	Outage make-good: EXP +30% (2026-09-09 to 2026-09-12 19:00, all levels)
	107	0	7	20260917	0	20260921	0	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	30 Days anniversary: EXP +50% (2026-09-18 to 2026-09-20, all levels)
	202	0	7	20260922	0	20261220	2400	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	Outage make-good: EXP +30% (2026-09-09 to 2026-09-12 19:00, all levels)
	203	0	7	20261024	0	20261102	2400	0	0	1	177	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	Outage make-good: EXP +30% (2026-09-09 to 2026-09-12 19:00, all levels)
//
// ---------------------------------------------------------------------------
// Boss Invasion (EventMode 17) -- PARKED 2026-09-20.
//
// These 156 rows are complete and correct. They are commented out only because
// the client patch carrying the HUD indicator went live before the server side
// was deployed: Sungame.exe reads this table directly, so it announced
// "Boss Invasion" on schedule while the VPS was still running a FieldServer
// with no _JB_BOSS_INVASION in it, and nothing spawned.
//
// To switch back on: delete the leading "//" from each row below, ship this
// file, and deploy a FieldServer built with _JB_BOSS_INVASION at the same time.
// The two halves must go together -- the HUD reads the schedule locally and
// will claim an invasion whether or not the server can honour it.
//
// See Server\tools\BOSS-INVASION-NOTES.md.
// ---------------------------------------------------------------------------
//	901	1	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	500	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62579	1000	46.93	40.43	21.64	20204	62580	1000	46.93	40.43	21.64	20204	62580	1000	46.93	40.43	21.64	20204	62580	1000	46.93	40.43	21.64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	902	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	501	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62581	1000	41.14	39.76	21.34	20204	62581	1000	41.14	39.76	21.34	20204	62581	1000	41.14	39.76	21.34	20204	62582	1000	41.14	39.76	21.34	20204	62582	1000	41.14	39.76	21.34	20204	62582	1000	41.14	39.76	21.34	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	903	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	502	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62583	1000	56.45	39.96	21.97	20204	62583	1000	56.45	39.96	21.97	20204	62583	1000	56.45	39.96	21.97	20204	62584	1000	56.45	39.96	21.97	20204	62584	1000	56.45	39.96	21.97	20204	62584	1000	56.45	39.96	21.97	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	904	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	503	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	20204	62585	1000	46.93	40.43	21.64	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	905	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	504	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	20204	62586	1000	41.14	39.76	21.34	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	906	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	505	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62587	1000	46.93	40.43	21.64	20204	62587	1000	46.93	40.43	21.64	20204	62587	1000	46.93	40.43	21.64	20204	62579	1000	46.93	40.43	21.64	20204	62579	1000	46.93	40.43	21.64	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	907	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	506	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62579	1000	41.14	39.76	21.34	20204	62579	1000	41.14	39.76	21.34	20204	62579	1000	41.14	39.76	21.34	20204	62579	1000	41.14	39.76	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	908	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	507	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62579	1000	56.45	39.96	21.97	20204	62579	1000	56.45	39.96	21.97	20204	62579	1000	56.45	39.96	21.97	20204	62579	1000	56.45	39.96	21.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	909	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	508	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62589	1000	41.14	39.76	21.34	20204	62589	1000	41.14	39.76	21.34	20204	62589	1000	41.14	39.76	21.34	20204	62590	1000	41.14	39.76	21.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	910	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	509	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62588	1000	56.45	39.96	21.97	20204	62588	1000	56.45	39.96	21.97	20204	62588	1000	56.45	39.96	21.97	20204	62590	1000	56.45	39.96	21.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
//	911	0	17	20250416	0	20290521	2400	43	0	1	200	0	0	0	0	0	0	0	0	0	0	0	0	510	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	20204	62590	1000	46.93	40.43	21.64	0	0	0	0	0	0		//	S.U.N Reborn boss invasion
